P83011	D	RecName: Full=13.2 kDa protein;  Flags: Fragment;
P83011	T	7830
P83011	G	GO:0005783
P83011	G	GO:0005792
P83010	D	RecName: Full=13 kDa protein;  Flags: Fragment;
P83010	T	30494
P83010	G	GO:0005783
P83010	G	GO:0005792
O23878	D	RecName: Full=13S globulin seed storage protein 1;  AltName: Full=Legumin-like protein 1;  Contains:  RecName: Full=13S globulin seed storage protein 1 acidic chain;  Contains:  RecName: Full=13S globulin seed storage protein 1 basic chain;  Flags: Precursor;
O23878	T	3617
O23878	G	GO:0045735
O23880	D	RecName: Full=13S globulin seed storage protein 2;  AltName: Full=Legumin-like protein 2;  Contains:  RecName: Full=13S globulin seed storage protein 2 acidic chain;  Contains:  RecName: Full=13S globulin seed storage protein 2 basic chain;  Flags: Precursor;
O23880	T	3617
O23880	G	GO:0045735
Q9XFM4	D	RecName: Full=13S globulin seed storage protein 3;  AltName: Full=Legumin-like protein 3;  AltName: Allergen=Fag e 1;  Contains:  RecName: Full=13S globulin seed storage protein 3 acidic chain;  Contains:  RecName: Full=13S globulin seed storage protein 3 basic chain;  Flags: Precursor;
Q9XFM4	T	3617
Q9XFM4	G	GO:0045735
P83004	D	RecName: Full=13S globulin basic chain;
P83004	T	3617
P83004	G	GO:0045735
O55746	D	RecName: Full=Uncharacterized protein 140L;
O55746	T	176652
O55746	G	GO:0016021
P81928	D	RecName: Full=RPII140-upstream gene protein;
P81928	T	7227
P81928	G	GO:0016021
P81928	G	GO:0007275
P81928	K	dme:Dmel_CG9852-
O55747	D	RecName: Full=Uncharacterized protein 141R;
O55747	T	176652
O55747	G	GO:0016021
P48347	D	RecName: Full=14-3-3-like protein GF14 epsilon;  AltName: Full=General regulatory factor 10;
P48347	T	3702
P48347	G	GO:0005829
P48347	G	GO:0005739
P48347	G	GO:0005886
P48347	G	GO:0009506
P48347	G	GO:0005524
P48347	G	GO:0009742
P48347	G	GO:0009737
P48347	K	ath:AT1G22300-
P93207	D	RecName: Full=14-3-3 protein 10;
P93207	T	4081
Q9S9Z8	D	RecName: Full=14-3-3-like protein GF14 omicron;  AltName: Full=General regulatory factor 11;
Q9S9Z8	T	3702
Q9S9Z8	K	ath:AT1G34760-
Q9C5W6	D	RecName: Full=14-3-3-like protein GF14 iota;  AltName: Full=General regulatory factor 12;
Q9C5W6	T	3702
Q9C5W6	K	ath:AT1G26480-
P42643	D	RecName: Full=14-3-3-like protein GF14 chi;  AltName: Full=General regulatory factor 1;
P42643	T	3702
P42643	G	GO:0048046
P42643	G	GO:0009570
P42643	G	GO:0005829
P42643	G	GO:0005794
P42643	G	GO:0005634
P42643	G	GO:0005886
P42643	G	GO:0009506
P42643	G	GO:0005773
P42643	G	GO:0046686
P42643	K	ath:AT4G09000-
P41932	D	RecName: Full=14-3-3-like protein 1;  AltName: Full=Partitioning defective protein 5;
P41932	T	6239
P41932	G	GO:0005938
P41932	G	GO:0005634
P41932	G	GO:0045167
P41932	G	GO:0001708
P41932	G	GO:0043053
P41932	G	GO:0008340
P41932	G	GO:0009792
P41932	G	GO:0000132
P41932	G	GO:0030590
P41932	G	GO:0035188
P41932	G	GO:0007126
P41932	G	GO:0002009
P41932	G	GO:0009949
P41932	G	GO:0035046
P41932	G	GO:0006898
P41932	G	GO:0007346
P41932	G	GO:0010070
P41932	K	cel:M117.2-
Q9U408	D	RecName: Full=14-3-3 protein homolog 1;
Q9U408	T	6210
Q24902	D	RecName: Full=14-3-3 protein homolog 1;  AltName: Full=Emma14-3-3.1;
Q24902	T	6211
P42648	D	RecName: Full=14-3-3 protein 1;  Short=14-3-3-1;
P42648	T	5759
P49106	D	RecName: Full=14-3-3-like protein GF14-6;
P49106	T	4577
P49106	G	GO:0005618
P49106	G	GO:0009570
P49106	G	GO:0005739
P49106	G	GO:0005635
P49106	G	GO:0005886
P49106	G	GO:0005524
P49106	G	GO:0046686
P49106	K	zma:542291-
Q84J55	D	RecName: Full=14-3-3-like protein GF14-A;  AltName: Full=G-box factor 14-3-3 homolog A;
Q84J55	T	39947
Q84J55	G	GO:0009507
Q84J55	G	GO:0005829
Q84J55	G	GO:0005634
Q84J55	G	GO:0009505
Q84J55	G	GO:0005886
Q84J55	G	GO:0009742
Q84J55	G	GO:0042742
Q84J55	G	GO:0046686
Q84J55	K	osa:4345850-
P85938	D	RecName: Full=14-3-3-like protein 1;  Flags: Fragments;
P85938	T	3357
Q26540	D	RecName: Full=14-3-3 protein homolog 1;
Q26540	T	6183
Q26540	K	smm:Smp_009760-
P93206	D	RecName: Full=14-3-3 protein 1;
P93206	T	4081
Q41418	D	RecName: Full=14-3-3-like protein;
Q41418	T	4113
Q01525	D	RecName: Full=14-3-3-like protein GF14 omega;  AltName: Full=General regulatory factor 2;
Q01525	T	3702
Q01525	G	GO:0005829
Q01525	G	GO:0005794
Q01525	G	GO:0005886
Q01525	G	GO:0005774
Q01525	G	GO:0009742
Q01525	K	ath:AT1G78300-
Q20655	D	RecName: Full=14-3-3-like protein 2;
Q20655	T	6239
Q20655	G	GO:0005737
Q20655	G	GO:0005634
Q20655	G	GO:0043053
Q20655	G	GO:0008340
Q20655	G	GO:0009792
Q20655	G	GO:0040007
Q20655	G	GO:0035188
Q20655	G	GO:0018991
Q20655	G	GO:0040010
Q20655	G	GO:0006898
Q20655	K	cel:F52D10.3-
Q8MUA4	D	RecName: Full=14-3-3 protein homolog 2;
Q8MUA4	T	6210
Q8MM75	D	RecName: Full=14-3-3 protein homolog 2;
Q8MM75	T	6211
P42649	D	RecName: Full=14-3-3 protein 2;  Short=14-3-3-2;
P42649	T	5759
Q01526	D	RecName: Full=14-3-3-like protein GF14-12;
Q01526	T	4577
Q01526	K	zma:100279512-
Q01526	K	zma:542291-
Q7XTE8	D	RecName: Full=14-3-3-like protein GF14-B;  AltName: Full=G-box factor 14-3-3 homolog B;
Q7XTE8	T	39947
Q7XTE8	G	GO:0005618
Q7XTE8	G	GO:0009570
Q7XTE8	G	GO:0005739
Q7XTE8	G	GO:0005635
Q7XTE8	G	GO:0005886
Q7XTE8	G	GO:0005524
Q7XTE8	G	GO:0046686
Q7XTE8	K	osa:4336066-
P85939	D	RecName: Full=14-3-3-like protein 2;  Flags: Fragments;
P85939	T	3357
Q26537	D	RecName: Full=14-3-3 protein homolog 2;  Short=14-3-3-2;  Flags: Fragment;
Q26537	T	6183
P93208	D	RecName: Full=14-3-3 protein 2;
P93208	T	4081
Q43643	D	RecName: Full=14-3-3-like protein RA215;
Q43643	T	4113
P42644	D	RecName: Full=14-3-3-like protein GF14 psi;  AltName: Full=14-3-3-like protein RCI1;  AltName: Full=General regulatory factor 3;
P42644	T	3702
P42644	G	GO:0005618
P42644	G	GO:0009507
P42644	G	GO:0005829
P42644	G	GO:0005794
P42644	G	GO:0005739
P42644	G	GO:0005886
P42644	G	GO:0009506
P42644	G	GO:0005773
P42644	G	GO:0005524
P42644	G	GO:0004623
P42644	G	GO:0006588
P42644	G	GO:0000077
P42644	K	ath:AT5G38480-
P42650	D	RecName: Full=14-3-3 protein 3;  Short=14-3-3-3;  Flags: Fragment;
P42650	T	5759
Q6ZKC0	D	RecName: Full=14-3-3-like protein GF14-C;  AltName: Full=G-box factor 14-3-3 homolog C;
Q6ZKC0	T	39947
Q6ZKC0	G	GO:0005618
Q6ZKC0	G	GO:0009570
Q6ZKC0	G	GO:0005739
Q6ZKC0	G	GO:0005635
Q6ZKC0	G	GO:0005886
Q6ZKC0	G	GO:0005524
Q6ZKC0	G	GO:0046686
Q6ZKC0	K	osa:4345634-
P85941	D	RecName: Full=14-3-3-like protein 3;  Flags: Fragment;
P85941	T	3357
P93209	D	RecName: Full=14-3-3 protein 3;  AltName: Full=PBLT3;
P93209	T	4081
P46077	D	RecName: Full=14-3-3-like protein GF14 phi;  AltName: Full=General regulatory factor 4;
P46077	T	3702
P46077	G	GO:0005829
P46077	G	GO:0005794
P46077	G	GO:0005886
P46077	G	GO:0009742
P46077	K	ath:AT1G35160-
Q2R2W2	D	RecName: Full=14-3-3-like protein GF14-D;  AltName: Full=G-box factor 14-3-3 homolog D;
Q2R2W2	T	39947
Q2R2W2	G	GO:0005618
Q2R2W2	G	GO:0009570
Q2R2W2	G	GO:0005739
Q2R2W2	G	GO:0005635
Q2R2W2	G	GO:0005886
Q2R2W2	G	GO:0005524
Q2R2W2	G	GO:0046686
Q2R2W2	K	osa:4350697-
P85942	D	RecName: Full=14-3-3-like protein 4;  Flags: Fragments;
P85942	T	3357
P42652	D	RecName: Full=14-3-3 protein 4;  AltName: Full=PBLT4;
P42652	T	4081
P42645	D	RecName: Full=14-3-3-like protein GF14 upsilon;  AltName: Full=General regulatory factor 5;
P42645	T	3702
P42645	G	GO:0005618
P42645	G	GO:0005829
P42645	G	GO:0005794
P42645	G	GO:0005739
P42645	G	GO:0005886
P42645	G	GO:0009536
P42645	G	GO:0005524
P42645	G	GO:0004623
P42645	G	GO:0006588
P42645	G	GO:0000077
P42645	G	GO:0046686
P42645	K	ath:AT5G16050-
Q6EUP4	D	RecName: Full=14-3-3-like protein GF14-E;  AltName: Full=G-box factor 14-3-3 homolog E;
Q6EUP4	T	39947
Q6EUP4	G	GO:0005618
Q6EUP4	G	GO:0009570
Q6EUP4	G	GO:0005739
Q6EUP4	G	GO:0005635
Q6EUP4	G	GO:0005886
Q6EUP4	G	GO:0005524
Q6EUP4	G	GO:0046686
Q6EUP4	K	osa:4329775-
P93210	D	RecName: Full=14-3-3 protein 5;
P93210	T	4081
P93784	D	RecName: Full=14-3-3-like protein 16R;
P93784	T	4113
P48349	D	RecName: Full=14-3-3-like protein GF14 lambda;  AltName: Full=14-3-3-like protein AFT1;  AltName: Full=14-3-3-like protein RCI2;  AltName: Full=General regulatory factor 6;
P48349	T	3702
P48349	G	GO:0005618
P48349	G	GO:0009507
P48349	G	GO:0005829
P48349	G	GO:0005634
P48349	G	GO:0005886
P48349	G	GO:0009742
P48349	G	GO:0042742
P48349	G	GO:0046686
P48349	K	ath:AT5G10450-
Q06967	D	RecName: Full=14-3-3-like protein GF14-F;  AltName: Full=14-3-3-like protein S94;  AltName: Full=G-box factor 14-3-3 homolog F;  AltName: Full=OsGF14a;  AltName: Full=Stress-regulated 14-3-3 protein;  Short=SR14-3-3;
Q06967	T	39947
Q06967	G	GO:0005618
Q06967	G	GO:0009570
Q06967	G	GO:0005739
Q06967	G	GO:0005635
Q06967	G	GO:0005886
Q06967	G	GO:0005524
Q06967	G	GO:0008426
Q06967	G	GO:0046686
Q06967	K	osa:4333880-
P93211	D	RecName: Full=14-3-3 protein 6;
P93211	T	4081
Q96300	D	RecName: Full=14-3-3-like protein GF14 nu;  AltName: Full=General regulatory factor 7;
Q96300	T	3702
Q96300	G	GO:0009507
Q96300	G	GO:0005794
Q96300	G	GO:0005739
Q96300	G	GO:0005886
Q96300	G	GO:0009506
Q96300	G	GO:0004623
Q96300	G	GO:0006588
Q96300	G	GO:0000077
Q96300	K	ath:AT3G02520-
Q5QNB8	D	RecName: Full=14-3-3-like protein GF14-G;  AltName: Full=G-box factor 14-3-3 homolog G;
Q5QNB8	T	39947
Q5QNB8	K	osa:4325534-
P93212	D	RecName: Full=14-3-3 protein 7;
P93212	T	4081
P48348	D	RecName: Full=14-3-3-like protein GF14 kappa;  AltName: Full=General regulatory factor 8;
P48348	T	3702
P48348	G	GO:0005618
P48348	G	GO:0009507
P48348	G	GO:0005634
P48348	G	GO:0009742
P48348	K	ath:AT5G65430-
Q2R1D5	D	RecName: Full=Putative 14-3-3-like protein GF14-H;  AltName: Full=G-box factor 14-3-3 homolog H;
Q2R1D5	T	39947
P93213	D	RecName: Full=14-3-3 protein 8;
P93213	T	4081
Q96299	D	RecName: Full=14-3-3-like protein GF14 mu;  AltName: Full=General regulatory factor 9;
Q96299	T	3702
Q96299	G	GO:0005829
Q96299	G	GO:0005634
Q96299	G	GO:0005886
Q96299	G	GO:0005509
Q96299	G	GO:0048528
Q96299	K	ath:AT2G42590-
P93214	D	RecName: Full=14-3-3 protein 9;
P93214	T	4081
P29305	D	RecName: Full=14-3-3-like protein A;  Short=14-3-3A;
P29305	T	4513
Q96450	D	RecName: Full=14-3-3-like protein A;  AltName: Full=SGF14A;
Q96450	T	3847
P93342	D	RecName: Full=14-3-3-like protein A;
P93342	T	4097
P42653	D	RecName: Full=14-3-3-like protein A;  AltName: Full=VFA-1433A;
P42653	T	3906
P68250	D	RecName: Full=14-3-3 protein beta/alpha;  AltName: Full=Protein kinase C inhibitor protein 1;  Short=KCIP-1;  Contains:  RecName: Full=14-3-3 protein beta/alpha, N-terminally processed;
P68250	T	9913
P68250	G	GO:0042470
P68250	G	GO:0048471
P68250	G	GO:0006605
P68250	K	bta:286863-
Q5ZLQ6	D	RecName: Full=14-3-3 protein beta/alpha;
Q5ZLQ6	T	9031
Q5ZLQ6	G	GO:0005813
Q5ZLQ6	G	GO:0005634
Q5ZLQ6	G	GO:0048471
Q5ZLQ6	G	GO:0051220
Q5ZLQ6	G	GO:0035308
Q5ZLQ6	G	GO:0043085
Q5ZLQ6	G	GO:0006605
Q5ZLQ6	K	gga:419190-
Q43470	D	RecName: Full=14-3-3-like protein B;  Short=14-3-3B;
Q43470	T	4513
P31946	D	RecName: Full=14-3-3 protein beta/alpha;  AltName: Full=Protein 1054;  AltName: Full=Protein kinase C inhibitor protein 1;  Short=KCIP-1;  Contains:  RecName: Full=14-3-3 protein beta/alpha, N-terminally processed;
P31946	T	9606
P31946	G	GO:0005813
P31946	G	GO:0005829
P31946	G	GO:0042470
P31946	G	GO:0005634
P31946	G	GO:0048471
P31946	G	GO:0017053
P31946	G	GO:0003714
P31946	G	GO:0000186
P31946	G	GO:0008633
P31946	G	GO:0007411
P31946	G	GO:0051220
P31946	G	GO:0007173
P31946	G	GO:0008543
P31946	G	GO:0010467
P31946	G	GO:0035329
P31946	G	GO:0008629
P31946	G	GO:0008286
P31946	G	GO:0000165
P31946	G	GO:0016071
P31946	G	GO:0035308
P31946	G	GO:0045892
P31946	G	GO:0048011
P31946	G	GO:0006605
P31946	G	GO:0007265
P31946	K	hsa:7529-
Q4R572	D	RecName: Full=14-3-3 protein beta/alpha;  Contains:  RecName: Full=14-3-3 protein beta/alpha, N-terminally processed;
Q4R572	T	9541
Q4R572	G	GO:0042470
Q9CQV8	D	RecName: Full=14-3-3 protein beta/alpha;  AltName: Full=Protein kinase C inhibitor protein 1;  Short=KCIP-1;  Contains:  RecName: Full=14-3-3 protein beta/alpha, N-terminally processed;
Q9CQV8	T	10090
Q9CQV8	G	GO:0005813
Q9CQV8	G	GO:0005829
Q9CQV8	G	GO:0042470
Q9CQV8	G	GO:0048471
Q9CQV8	G	GO:0017053
Q9CQV8	G	GO:0003714
Q9CQV8	G	GO:0051220
Q9CQV8	G	GO:0035308
Q9CQV8	G	GO:0045892
Q9CQV8	G	GO:0043085
Q9CQV8	G	GO:0006605
Q9CQV8	K	mmu:54401-
A4K2U9	D	RecName: Full=14-3-3 protein beta/alpha;  Contains:  RecName: Full=14-3-3 protein beta/alpha, N-terminally processed;
A4K2U9	T	9601
A4K2U9	G	GO:0005813
A4K2U9	G	GO:0042470
A4K2U9	G	GO:0005634
A4K2U9	G	GO:0048471
A4K2U9	G	GO:0051220
A4K2U9	G	GO:0035308
A4K2U9	G	GO:0043085
A4K2U9	G	GO:0006605
A4K2U9	K	pon:100137177-
P35213	D	RecName: Full=14-3-3 protein beta/alpha;  AltName: Full=Prepronerve growth factor RNH-1;  AltName: Full=Protein kinase C inhibitor protein 1;  Short=KCIP-1;  Contains:  RecName: Full=14-3-3 protein beta/alpha, N-terminally processed;
P35213	T	10116
P35213	G	GO:0005813
P35213	G	GO:0005829
P35213	G	GO:0042470
P35213	G	GO:0048471
P35213	G	GO:0017053
P35213	G	GO:0003714
P35213	G	GO:0051220
P35213	G	GO:0035308
P35213	G	GO:0045892
P35213	G	GO:0043085
P35213	G	GO:0051291
P35213	G	GO:0006605
P35213	K	rno:56011-
P68251	D	RecName: Full=14-3-3 protein beta/alpha;  AltName: Full=Protein kinase C inhibitor protein 1;  Short=KCIP-1;  Contains:  RecName: Full=14-3-3 protein beta/alpha, N-terminally processed;  Flags: Fragments;
P68251	T	9940
P68251	G	GO:0042470
Q96451	D	RecName: Full=14-3-3-like protein B;  AltName: Full=SGF14B;  Flags: Fragment;
Q96451	T	3847
O49995	D	RecName: Full=14-3-3-like protein B;
O49995	T	4097
P42654	D	RecName: Full=14-3-3-like protein B;  AltName: Full=VFA-1433B;
P42654	T	3906
Q5XGC8	D	RecName: Full=14-3-3 protein beta/alpha;
Q5XGC8	T	8364
Q5XGC8	G	GO:0005737
Q5XGC8	K	xtr:496529-
Q96452	D	RecName: Full=14-3-3-like protein C;  AltName: Full=SGF14C;
Q96452	T	3847
P93343	D	RecName: Full=14-3-3-like protein C;  AltName: Full=14-3-3-like protein B;
P93343	T	4097
Q96453	D	RecName: Full=14-3-3-like protein D;  AltName: Full=SGF14D;
Q96453	T	3847
Q96453	K	gmx:547990-
O49996	D	RecName: Full=14-3-3-like protein D;
O49996	T	4097
P62261	D	RecName: Full=14-3-3 protein epsilon;  Short=14-3-3E;
P62261	T	9913
P62261	G	GO:0042470
P62261	G	GO:0005739
P62261	G	GO:0021987
P62261	G	GO:0021766
P62261	G	GO:0035308
P62261	G	GO:0001764
P62261	G	GO:0006605
P62261	K	bta:282125-
Q5ZMT0	D	RecName: Full=14-3-3 protein epsilon;  Short=14-3-3E;
Q5ZMT0	T	9031
Q5ZMT0	G	GO:0005737
Q5ZMT0	K	gga:417554-
P92177	D	RecName: Full=14-3-3 protein epsilon;  AltName: Full=Suppressor of Ras1 3-9;
P92177	T	7227
P92177	G	GO:0005694
P92177	G	GO:0005737
P92177	G	GO:0045172
P92177	G	GO:0005875
P92177	G	GO:0005634
P92177	G	GO:0008340
P92177	G	GO:0007294
P92177	G	GO:0007095
P92177	G	GO:0008103
P92177	G	GO:0045927
P92177	G	GO:0007088
P92177	G	GO:0009411
P92177	G	GO:0048190
P92177	K	dme:Dmel_CG31196-
P62258	D	RecName: Full=14-3-3 protein epsilon;  Short=14-3-3E;
P62258	T	9606
P62258	G	GO:0033267
P62258	G	GO:0005829
P62258	G	GO:0005871
P62258	G	GO:0042470
P62258	G	GO:0005739
P62258	G	GO:0006915
P62258	G	GO:0021987
P62258	G	GO:0000086
P62258	G	GO:0035329
P62258	G	GO:0021766
P62258	G	GO:0008624
P62258	G	GO:0044419
P62258	G	GO:0035308
P62258	G	GO:0048011
P62258	G	GO:0001764
P62258	G	GO:0006605
P62258	K	hsa:7531-
P62259	D	RecName: Full=14-3-3 protein epsilon;  Short=14-3-3E;
P62259	T	10090
P62259	G	GO:0033267
P62259	G	GO:0005871
P62259	G	GO:0042470
P62259	G	GO:0005739
P62259	G	GO:0021987
P62259	G	GO:0021766
P62259	G	GO:0035308
P62259	G	GO:0001764
P62259	G	GO:0006605
P62259	K	mmu:22627-
P62260	D	RecName: Full=14-3-3 protein epsilon;  Short=14-3-3E;  AltName: Full=Mitochondrial import stimulation factor L subunit;  Short=MSF L;
P62260	T	10116
P62260	G	GO:0033267
P62260	G	GO:0005871
P62260	G	GO:0042470
P62260	G	GO:0005739
P62260	G	GO:0008426
P62260	G	GO:0021987
P62260	G	GO:0021766
P62260	G	GO:0035308
P62260	G	GO:0001764
P62260	G	GO:0006605
P62260	G	GO:0007165
P62260	K	rno:29753-
P62262	D	RecName: Full=14-3-3 protein epsilon;  Short=14-3-3E;  AltName: Full=Protein kinase C inhibitor protein 1;  Short=KCIP-1;
P62262	T	9940
P62262	G	GO:0042470
O49997	D	RecName: Full=14-3-3-like protein E;
O49997	T	4097
P68509	D	RecName: Full=14-3-3 protein eta;  AltName: Full=Protein kinase C inhibitor protein 1;  Short=KCIP-1;
P68509	T	9913
P68509	G	GO:0005737
P68509	K	bta:282126-
